0677fd6da1513923dab5ec2fd3963fee6f5f4245,DELETE,regular-file,src/themes/battlecity/images/onlinedot.png,627,
245e21414a06d07af88243041d32c909f0f04aa1,DELETE,regular-file,src/themes/battlecity/images/orangedot.png,667,
122bfe93653b88d927f3b64903430b9431eb408e,DELETE,regular-file,src/themes/battlecity/images/pmalert.gif,637,
16c185eb745c71c2f5b5f806c1d396329c449f7f,DELETE,regular-file,src/themes/battlecity/images/promotionnotification.png,1204,
f226d0ba691fff94a4552a89276f06d4b940274a,DELETE,regular-file,src/themes/battlecity/images/reddot.png,659,
e37e62f9a1149e9d2ccefa82de49c978336865c5,DELETE,regular-file,src/themes/battlecity/images/socialmedia/facebook.png,1031,
43de24d106bab8d8e9694969ea3e817b5293e382,DELETE,regular-file,src/themes/battlecity/images/socialmedia/googleplus.png,2728,
1e292c832d4a19e7e14e7733ccae480522895cea,DELETE,regular-file,src/themes/battlecity/images/socialmedia/twitch.png,1632,
e7d80d04654e434ecd584f4557723864829f6935,DELETE,regular-file,src/themes/battlecity/images/socialmedia/twitter.png,1440,
35c672568bff1a273fd41df26ac7a607033c106e,DELETE,regular-file,src/themes/battlecity/images/socialmedia/youtube.png,1667,
7834950536d6f6559f04b7dc39338c8c47a9f9af,DELETE,regular-file,src/themes/battlecity/images/tournament-bracket-bg.png,109,
ee542898a693971ef7718e63df0e3326d54a2080,DELETE,regular-file,src/themes/battlecity/images/transparent.png,922,
9534ec3754c4e2941961f97b03e3214c1cc992b4,DELETE,regular-file,src/themes/battlecity/images/uparrow.png,248,
5473afffbc2662173f5af5c27d966c072de8039b,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-bg_flat_30_cccccc_40x100.png,180,
1ec33837e737f7041f2092f53a374c412662d883,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-bg_flat_40_ff9700_40x100.png,180,
5950a8db9e64e8d00bb28726cb869947abfdc7fc,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-bg_flat_50_5c5c5c_40x100.png,180,
1ad224ad36890adab7d2cd16ad402566edc67567,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-bg_glass_20_555555_1x400.png,115,
35ec0d9d290646cc4e487ad973dde7e979829d00,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-bg_glass_40_ffc73d_1x400.png,131,
b1b03b677165b6628a426bd69f5677f125ecc43c,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-bg_gloss-wave_25_333333_500x100.png,1874,
e56eefd612ae74339bd45ae91ddfc2ae2eb7092b,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-bg_highlight-soft_80_eeeeee_1x100.png,95,
3525eb9ff4c26d2c74003e7e2fdf09cccf7c9d54,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-bg_inset-soft_25_000000_1x100.png,98,
2b6a9f92408ede5e967497f0c917d99e06a2e7f8,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-bg_inset-soft_30_f58400_1x100.png,117,
b273ff111d219c9b9a8b96d57683d0075fb7871a,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-icons_222222_256x240.png,4369,
c5d93b6e87871655bcc716faec159eb637642647,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-icons_4b8e0b_256x240.png,5355,
95993eab7625fb91819ce8d3d72fd6f71a520eda,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-icons_a83300_256x240.png,4369,
9254e05cfb964be56241b5bb4d0a0eb51c02df80,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-icons_cccccc_256x240.png,4369,
42f8f992c727ddaa617da224a522e463df690387,DELETE,regular-file,src/themes/battlecity/jqueryui/images/ui-icons_ffffff_256x240.png,4369,
9bb46bcc7376aa278763248a7c92cd61f5e53594,DELETE,regular-file,src/themes/battlecity/jqueryui/jquery-ui-1.9.2.custom.min.css,27460,
8d3b5ee2a571161985bb6503ffa30860bf7c2523,DELETE,regular-file,src/themes/battlecity/layout.psd,12221622,
6d99e134dbe7de10ddc1f344e59dabb5cf4ee429,DELETE,regular-file,src/themes/battlecity/menuimport_default.php,13680,
778102dce4ab32f151ce0f8806818ddfc3aa128c,DELETE,regular-file,src/themes/battlecity/menuimport_saved.php,1522,
a64c6c9024fb7d82f92a6f92e4a2901b13fb9375,DELETE,regular-file,src/themes/battlecity/notification.mp3,9322,
df5b64eaea2b2888ff8674f90122d6c31a5545e2,DELETE,regular-file,src/themes/battlecity/notification.ogg,9997,
187880dff864c13dea8918ab8aab9924ee4e1ed9,DELETE,regular-file,src/themes/battlecity/style.css,9413,
49b27a123ff9487ff3405b3a9f98ae0f0fc72b4f,DELETE,regular-file,src/themes/battlecity/themeinfo.xml,227,
